mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_conc_mol_m3,co2_conc_mol_m3
1998.91,25.13,19.54,38367387,1326247,1676171,238.92211553440433,52929.16731897794
1993.48,25.13,19.54,38367387,1327397,1676171,238.4913765390984,52833.7443552964
1998.91,25.13,19.3,38367387,1328373,1675862,238.92211553440433,52929.16731897794
1998.91,25.13,19.18,38370018,1328878,1675919,238.92211553440433,52929.16731897794
1993.48,25.13,19.14,38371413,1329334,1676818,238.4913765390984,52833.7443552964
1998.91,25.13,19.09,38370354,1329660,1676238,238.92211553440433,52929.16731897794
1998.91,25.13,19.03,38370708,1329961,1676978,238.92211553440433,52929.16731897794
1998.91,25.13,18.99,38371614,1329961,1676332,238.92211553440433,52929.16731897794
1998.91,25.13,18.91,38372378,1331411,1676467,238.92211553440433,52929.16731897794
1998.91,25.13,18.91,38372378,1332213,1676467,238.92211553440433,52929.16731897794
1998.91,25.13,18.91,38372378,1333134,1676467,238.92211553440433,52929.16731897794
1998.91,25.13,18.62,38374317,1333434,1675922,238.92211553440433,52929.16731897794
1998.91,25.13,18.61,38372369,1333434,1675922,238.92211553440433,52929.16731897794
1998.91,25.13,18.56,38373184,1333434,1675733,238.92211553440433,52929.16731897794
1998.91,25.13,18.49,38373184,1335036,1675781,238.92211553440433,52929.16731897794
1998.91,25.13,18.4,38373184,1335036,1676025,238.92211553440433,52929.16731897794
1993.48,25.13,18.31,38373184,1336443,1676025,238.4913765390984,52833.7443552964
1998.91,25.13,18.26,38374828,1336443,1676025,238.92211553440433,52929.16731897794
1998.91,25.13,18.23,38375879,1337504,1675280,238.92211553440433,52929.16731897794
1998.91,25.13,18.16,38375060,1337551,1675330,238.92211553440433,52929.16731897794
1998.91,25.13,18.13,38375543,1337840,1676291,238.92211553440433,52929.16731897794
1998.91,25.13,18.13,38375366,1337840,1675758,238.92211553440433,52929.16731897794
1998.91,25.13,18.01,38375017,1338808,1675809,238.92211553440433,52929.16731897794
1998.91,25.12,18.01,38376988,1338808,1675809,238.930125797439,52930.94185772871
1998.91,25.13,17.93,38376481,1339524,1676040,238.92211553440433,52929.16731897794
1998.91,25.13,17.9,38377484,1340117,1676209,238.92211553440433,52929.16731897794
1993.48,25.13,17.9,38377299,1340472,1675870,238.4913765390984,52833.7443552964
1998.91,25.13,17.8,38377299,1341116,1675870,238.92211553440433,52929.16731897794
1998.91,25.13,17.8,38377660,1341458,1675972,238.92211553440433,52929.16731897794
1998.91,25.12,17.69,38379309,1341848,1676664,238.930125797439,52930.94185772871
1998.91,25.13,17.64,38377511,1342197,1676065,238.92211553440433,52929.16731897794
1998.91,25.13,17.6,38377372,1342549,1676570,238.92211553440433,52929.16731897794
1998.91,25.13,17.57,38381460,1342877,1676165,238.92211553440433,52929.16731897794
1998.91,25.13,17.51,38378835,1343260,1675544,238.92211553440433,52929.16731897794
1998.91,25.12,17.51,38378835,1343808,1675496,238.930125797439,52930.94185772871
1998.91,25.12,17.42,38380734,1344270,1675512,238.930125797439,52930.94185772871
1998.91,25.12,17.35,38381219,1344779,1676226,238.930125797439,52930.94185772871
1998.91,25.12,17.33,38381219,1345101,1676365,238.930125797439,52930.94185772871
1998.91,25.12,17.29,38380674,1345101,1676365,238.930125797439,52930.94185772871
1998.91,25.12,17.25,38381004,1345693,1676011,238.930125797439,52930.94185772871
1998.91,25.12,17.21,38381104,1346145,1676320,238.930125797439,52930.94185772871
1998.91,25.12,17.17,38381521,1346358,1675773,238.930125797439,52930.94185772871
1998.91,25.13,17.13,38381809,1346608,1675650,238.92211553440433,52929.16731897794
1998.91,25.13,17.09,38381569,1347151,1674414,238.92211553440433,52929.16731897794
1998.91,25.13,17.05,38381569,1347603,1676819,238.92211553440433,52929.16731897794
1998.91,25.12,17.0,38382801,1347838,1675579,238.930125797439,52930.94185772871
1998.91,25.12,16.95,38382578,1348092,1676342,238.930125797439,52930.94185772871
1993.48,25.12,16.94,38383099,1348579,1676085,238.49937236088874,52835.51569483292
1998.91,25.12,16.89,38384099,1348579,1675809,238.930125797439,52930.94185772871
1998.91,25.12,16.83,38383240,1349239,1675809,238.930125797439,52930.94185772871
1998.91,25.12,16.83,38382097,1349412,1675534,238.930125797439,52930.94185772871
1998.91,25.12,16.76,38382464,1349795,1675534,238.930125797439,52930.94185772871
1998.91,25.12,16.76,38382057,1349795,1675371,238.930125797439,52930.94185772871
1998.91,25.12,16.67,38382516,1350560,1675091,238.930125797439,52930.94185772871
1998.91,25.12,16.66,38383520,1350668,1675925,238.930125797439,52930.94185772871
2004.34,25.12,16.65,38383464,1350821,1675925,239.36087923398927,53026.368020624504
1998.91,25.12,16.61,38383464,1350821,1675520,238.930125797439,52930.94185772871
1998.91,25.12,16.54,38386310,1352191,1675928,238.930125797439,52930.94185772871
1998.91,25.12,16.49,38387000,1352411,1676088,238.930125797439,52930.94185772871
1998.91,25.12,16.43,38387000,1353055,1675955,238.930125797439,52930.94185772871
1998.91,25.12,16.43,38388126,1353531,1676655,238.930125797439,52930.94185772871
1998.91,25.12,16.43,38388010,1353975,1676655,238.930125797439,52930.94185772871
1998.91,25.12,16.28,38387921,1354400,1675002,238.930125797439,52930.94185772871
1998.91,25.12,16.22,38389453,1354794,1675669,238.930125797439,52930.94185772871
1998.91,25.12,16.22,38388090,1354794,1675752,238.930125797439,52930.94185772871
1998.91,25.12,16.13,38388060,1355620,1676720,238.930125797439,52930.94185772871
1998.91,25.12,16.07,38388742,1355912,1677120,238.930125797439,52930.94185772871
1998.91,25.12,15.89,38391547,1357243,1675202,238.930125797439,52930.94185772871
1998.91,25.11,15.83,38390900,1358126,1675202,238.93813659760653,52932.7165154722
1998.91,25.11,15.81,38390862,1358499,1674838,238.93813659760653,52932.7165154722
1998.91,25.11,15.76,38391395,1358750,1675325,238.93813659760653,52932.7165154722
1998.91,25.11,15.75,38392070,1358960,1675325,238.93813659760653,52932.7165154722
1998.91,25.11,15.71,38393352,1359414,1676003,238.93813659760653,52932.7165154722
1998.91,25.11,15.66,38393352,1359976,1676609,238.93813659760653,52932.7165154722
1998.91,25.11,15.62,38393917,1360398,1675709,238.93813659760653,52932.7165154722
1998.91,25.11,15.55,38393917,1361070,1675531,238.93813659760653,52932.7165154722
1998.91,25.11,15.48,38394663,1361546,1676263,238.93813659760653,52932.7165154722
1998.91,25.11,15.45,38394904,1361863,1675261,238.93813659760653,52932.7165154722
1998.91,25.11,15.42,38394754,1362210,1676264,238.93813659760653,52932.7165154722
2004.34,25.11,15.37,38394431,1362480,1675624,239.3689044763695,53028.145877796785
1998.91,25.11,15.34,38395219,1362819,1675828,238.93813659760653,52932.7165154722
2004.34,25.11,15.29,38395872,1363026,1675665,239.3689044763695,53028.145877796785
1998.91,25.11,15.26,38395314,1363453,1676407,238.93813659760653,52932.7165154722
1998.91,25.1,15.24,38394376,1363500,1676417,238.946147934961,52934.49129222042
1998.91,25.1,15.21,38394376,1364017,1676566,238.946147934961,52934.49129222042
2004.34,25.1,15.21,38395387,1364521,1676472,239.37693025690515,53029.923854188324
1998.91,25.1,15.11,38395476,1364669,1676300,238.946147934961,52934.49129222042
1998.91,25.1,15.11,38397029,1365260,1675414,238.946147934961,52934.49129222042
1998.91,25.1,15.03,38396037,1365743,1675616,238.946147934961,52934.49129222042
1998.91,25.1,14.97,38396330,1365978,1675212,238.946147934961,52934.49129222042
1998.91,25.1,14.96,38396019,1366123,1675734,238.946147934961,52934.49129222042
1998.91,25.1,14.93,38396082,1366123,1675734,238.946147934961,52934.49129222042
1998.91,25.1,14.91,38398394,1366617,1676381,238.946147934961,52934.49129222042
2004.34,25.09,14.86,38398063,1366987,1675888,239.38495657565042,53031.701949811126
2004.34,25.09,14.86,38397698,1367205,1675656,239.38495657565042,53031.701949811126
1998.91,25.09,14.8,38398212,1367550,1675268,238.9541598095565,52936.26618798532
1998.91,25.09,14.77,38398292,1367765,1674762,238.9541598095565,52936.26618798532
1998.91,25.09,14.74,38397350,1368263,1675990,238.9541598095565,52936.26618798532
1998.91,25.09,14.7,38397772,1368463,1675106,238.9541598095565,52936.26618798532
2004.34,25.09,14.66,38397431,1368767,1675106,239.38495657565042,53031.701949811126
1998.91,25.09,14.66,38398778,1369137,1674445,238.9541598095565,52936.26618798532
1998.91,25.09,14.61,38398778,1369508,1674445,238.9541598095565,52936.26618798532
1998.91,25.09,14.55,38397665,1369837,1674953,238.9541598095565,52936.26618798532
1998.91,25.09,14.51,38398442,1369972,1675035,238.9541598095565,52936.26618798532
2004.34,25.09,14.48,38396893,1370476,1675203,239.38495657565042,53031.701949811126
2004.34,25.09,14.43,38396893,1370815,1674931,239.38495657565042,53031.701949811126
1998.91,25.08,14.4,38398805,1370970,1676496,238.96217222144693,52938.04120277886
1998.91,25.08,14.36,38399085,1371550,1676496,238.96217222144693,52938.04120277886
1998.91,25.08,14.33,38399097,1371825,1676496,238.96217222144693,52938.04120277886
1998.91,25.08,14.29,38399097,1372046,1675747,238.96217222144693,52938.04120277886
1998.91,25.08,14.29,38399562,1372349,1675747,238.96217222144693,52938.04120277886
1998.91,25.08,14.21,38400921,1372756,1674741,238.96217222144693,52938.04120277886
1998.91,25.08,14.18,38397424,1372930,1675872,238.96217222144693,52938.04120277886
2004.34,25.08,14.17,38398566,1373343,1674978,239.39298343265924,53033.48016467715
1998.91,25.08,14.12,38398288,1373533,1674493,238.96217222144693,52938.04120277886
2004.34,25.08,14.1,38398936,1373902,1675496,239.39298343265924,53033.48016467715
2004.34,25.08,14.07,38398936,1374281,1675612,239.39298343265924,53033.48016467715
1998.91,25.08,14.03,38399127,1374596,1675488,238.96217222144693,52938.04120277886
1998.91,25.08,13.98,38400183,1374596,1675488,238.96217222144693,52938.04120277886
1998.91,25.07,13.98,38400297,1374596,1675488,238.9701851706865,52939.81633661305
2004.34,25.07,13.9,38398750,1375563,1674568,239.40101082798597,53035.25849879844
1998.91,25.07,13.87,38399841,1375893,1675220,238.9701851706865,52939.81633661305
1998.91,25.07,13.84,38398628,1376145,1673803,238.9701851706865,52939.81633661305
1998.91,25.07,13.81,38399869,1376346,1675052,238.9701851706865,52939.81633661305
1998.91,25.07,13.81,38400920,1376828,1674844,238.9701851706865,52939.81633661305
1998.91,25.07,13.75,38401276,1376828,1674999,238.9701851706865,52939.81633661305
2004.34,25.07,13.73,38401276,1376828,1674491,239.40101082798597,53035.25849879844
2004.34,25.06,13.67,38401539,1377820,1675088,239.4090387616846,53037.03695218694
2004.34,25.06,13.64,38402066,1378072,1675088,239.4090387616846,53037.03695218694
2004.34,25.06,13.6,38399460,1378550,1674049,239.4090387616846,53037.03695218694
2004.34,25.06,13.55,38400157,1378550,1674287,239.4090387616846,53037.03695218694
1998.91,25.06,13.5,38400157,1378550,1674822,238.97819865732913,52941.59158949981
1998.91,25.06,13.5,38399665,1379772,1673758,238.97819865732913,52941.59158949981
2004.34,25.06,13.42,38401375,1379952,1673758,239.4090387616846,53037.03695218694
2004.34,25.06,13.38,38400584,1380329,1673758,239.4090387616846,53037.03695218694
2004.34,25.05,13.33,38400185,1380613,1674041,239.41706723380943,53038.81552485469
1998.91,25.05,13.31,38400079,1380826,1674493,238.986212681429,52943.36696145118
2004.34,25.05,13.29,38400511,1380826,1673842,239.41706723380943,53038.81552485469
2004.34,25.05,13.24,38400431,1380826,1673842,239.41706723380943,53038.81552485469
2004.34,25.05,13.2,38400337,1382019,1674200,239.41706723380943,53038.81552485469
2004.34,25.05,13.2,38401180,1382054,1673906,239.41706723380943,53038.81552485469
1998.91,25.05,13.2,38401945,1382649,1674229,238.986212681429,52943.36696145118
2004.34,25.04,13.09,38400714,1382649,1674229,239.4250962444145,53040.59421681367
2004.34,25.04,13.09,38401834,1383310,1673532,239.4250962444145,53040.59421681367
1998.91,25.04,13.02,38400134,1383396,1673416,238.99422724304006,52945.142452479085
2004.34,25.04,13.02,38401911,1383715,1673416,239.4250962444145,53040.59421681367
2004.34,25.04,12.95,38400331,1384294,1672871,239.4250962444145,53040.59421681367
2004.34,25.04,12.92,38402073,1384361,1672871,239.4250962444145,53040.59421681367
2004.34,25.04,12.92,38401941,1384527,1673182,239.4250962444145,53040.59421681367
2004.34,25.04,12.85,38400627,1384953,1673664,239.4250962444145,53040.59421681367
1998.91,25.04,12.84,38401679,1384994,1673965,238.99422724304006,52945.142452479085
2004.34,25.03,12.82,38401392,1384994,1672751,239.43312579355413,53042.37302807589
2004.34,25.03,12.82,38400428,1385741,1672751,239.43312579355413,53042.37302807589
1998.91,25.03,12.82,38401160,1385741,1672751,239.00224234221653,52946.91806259555
2004.34,25.03,12.7,38401130,1386352,1673574,239.43312579355413,53042.37302807589
1998.91,25.03,12.65,38401130,1386819,1673574,239.00224234221653,52946.91806259555
2004.34,25.03,12.61,38401130,1387011,1673574,239.43312579355413,53042.37302807589
2004.34,25.03,12.55,38398445,1387264,1673354,239.43312579355413,53042.37302807589
2004.34,25.03,12.54,38399439,1387574,1673588,239.43312579355413,53042.37302807589
2004.34,25.03,12.5,38400413,1387665,1673489,239.43312579355413,53042.37302807589
2004.34,25.03,12.5,38399941,1388161,1672652,239.43312579355413,53042.37302807589
2004.34,25.02,12.5,38400063,1388613,1672977,239.44115588128238,53044.15195865335
2004.34,25.02,12.37,38400063,1388613,1672816,239.44115588128238,53044.15195865335
2004.34,25.02,12.33,38400063,1389493,1673557,239.44115588128238,53044.15195865335
2004.34,25.02,12.33,38400338,1389719,1673557,239.44115588128238,53044.15195865335
1998.91,25.02,12.21,38398557,1390278,1673193,239.0102579790124,52948.693791812526
2004.34,25.02,12.17,38399070,1390596,1673140,239.44115588128238,53044.15195865335
2004.34,25.02,12.13,38400182,1390705,1671838,239.44115588128238,53044.15195865335
2004.34,25.02,12.12,38399675,1391075,1672495,239.44115588128238,53044.15195865335
1998.91,25.02,12.08,38398040,1391552,1672495,239.0102579790124,52948.693791812526
2004.34,25.01,12.01,38398501,1391908,1671561,239.4491865076535,53045.93100855805
2004.34,25.01,11.96,38399967,1392171,1672490,239.4491865076535,53045.93100855805
2004.34,25.01,11.96,38399712,1392441,1672738,239.4491865076535,53045.93100855805
2004.34,25.01,11.96,38399268,1392837,1672738,239.4491865076535,53045.93100855805
2004.34,25.01,11.87,38399268,1393372,1672522,239.4491865076535,53045.93100855805
1998.91,25.01,11.87,38399938,1393840,1672998,239.01827415348177,52950.46964014201
2004.34,25.01,11.75,38400001,1394056,1671988,239.4491865076535,53045.93100855805
2004.34,25.01,11.74,38398258,1394218,1672475,239.4491865076535,53045.93100855805
2004.34,25.01,11.71,38397991,1394349,1672004,239.4491865076535,53045.93100855805
2004.34,25.01,11.71,38399594,1394732,1673279,239.4491865076535,53045.93100855805
2004.34,25.01,11.64,38398359,1395134,1672604,239.4491865076535,53045.93100855805
2004.34,25.0,11.64,38399442,1395484,1670934,239.4572176727217,53047.71017780201
2004.34,25.0,11.58,38399442,1395906,1671813,239.4572176727217,53047.71017780201
2004.34,25.0,11.58,38399442,1396277,1671939,239.4572176727217,53047.71017780201
2004.34,25.0,11.49,38399256,1396417,1671939,239.4572176727217,53047.71017780201
2004.34,25.0,11.44,38398622,1396588,1671555,239.4572176727217,53047.71017780201
2004.34,25.0,11.41,38398622,1397275,1671555,239.4572176727217,53047.71017780201
2004.34,25.0,11.37,38399724,1397464,1671202,239.4572176727217,53047.71017780201
2004.34,25.0,11.33,38398203,1397698,1671069,239.4572176727217,53047.71017780201
2004.34,25.0,11.31,38399457,1398175,1670262,239.4572176727217,53047.71017780201
2004.34,25.0,11.27,38398203,1398299,1671779,239.4572176727217,53047.71017780201
2004.34,25.0,11.27,38397024,1398461,1671779,239.4572176727217,53047.71017780201
2004.34,25.0,11.2,38398625,1398875,1671779,239.4572176727217,53047.71017780201
2004.34,25.0,11.19,38398036,1398958,1672229,239.4572176727217,53047.71017780201
2004.34,25.0,11.15,38397521,1399510,1670954,239.4572176727217,53047.71017780201
2004.34,25.0,11.15,38398191,1399562,1670793,239.4572176727217,53047.71017780201
2004.34,24.99,11.09,38399359,1399915,1671993,239.46524937654112,53049.48946639722
2004.34,24.99,11.06,38398750,1400097,1671864,239.46524937654112,53049.48946639722
2004.34,24.99,11.03,38397353,1400403,1671864,239.46524937654112,53049.48946639722
2004.34,25.0,10.98,38397353,1400786,1671404,239.4572176727217,53047.71017780201
2004.34,25.0,10.94,38395843,1401114,1670946,239.4572176727217,53047.71017780201
2004.34,25.01,10.91,38395843,1401503,1670946,239.4491865076535,53045.93100855805
2004.34,25.02,10.86,38391179,1401735,1671159,239.44115588128238,53044.15195865335
2004.34,25.03,10.82,38389830,1401828,1670852,239.43312579355413,53042.37302807589
2004.34,25.03,10.78,38391834,1402033,1672286,239.43312579355413,53042.37302807589
2004.34,25.04,10.78,38391872,1402358,1671397,239.4250962444145,53040.59421681367
2004.34,25.04,10.74,38392620,1402453,1670723,239.4250962444145,53040.59421681367
2004.34,25.04,10.7,38391486,1402453,1670917,239.4250962444145,53040.59421681367
2004.34,25.05,10.68,38391591,1402814,1670839,239.41706723380943,53038.81552485469
2004.34,25.06,10.66,38390958,1403017,1671942,239.4090387616846,53037.03695218694
2004.34,25.06,10.63,38390758,1403157,1671942,239.4090387616846,53037.03695218694
2004.34,25.06,10.6,38391020,1403623,1671040,239.4090387616846,53037.03695218694
2004.34,25.06,10.54,38390736,1403844,1671185,239.4090387616846,53037.03695218694
2004.34,25.07,10.54,38391165,1403959,1671344,239.40101082798597,53035.25849879844
