mpx5500_pressure_hpa,rh_temp_c,humidity_pct,lpl_signal,mpl_signal,spl_signal,ch4_ppm,co2_ppm
1993.48,18.44,7.77,37717658,1426260,1309196,2.2981,450.1
1993.48,18.45,7.75,37718047,1426380,1308110,2.2981,450.1
1993.48,18.46,7.73,37718047,1426312,1311137,2.2981,450.1
1993.48,18.48,7.71,37724072,1426741,1310096,2.2981,450.1
1993.48,18.49,7.71,37723528,1426321,1312370,2.2981,450.1
1993.48,18.5,7.71,37724987,1426617,1309900,2.2981,450.1
1993.48,18.51,7.71,37724987,1426536,1316707,2.2981,450.1
1993.48,18.52,7.67,37728983,1426520,1313934,2.2981,450.1
1993.48,18.53,7.67,37731960,1426649,1313830,2.2981,450.1
1993.48,18.54,7.66,37731311,1426628,1317749,2.2981,450.1
1993.48,18.54,7.66,37734908,1426777,1317749,2.2981,450.1
1993.48,18.54,7.65,37735423,1426603,1317132,2.2981,450.1
1993.48,18.58,7.63,37736665,1426564,1316093,2.2981,450.1
1998.91,18.59,7.62,37737671,1426676,1313895,2.2981,450.1
1998.91,18.6,7.62,37737590,1426624,1316456,2.2981,450.1
1998.91,18.61,7.61,37737590,1426648,1316456,2.2981,450.1
2004.34,18.62,7.62,37741271,1426763,1317958,2.2981,450.1
2004.34,18.62,7.63,37744059,1426698,1317958,2.2981,450.1
1998.91,18.65,7.61,37745655,1426856,1317958,2.2981,450.1
1998.91,18.67,7.61,37745655,1426926,1320236,2.2981,450.1
2004.34,18.67,7.57,37749324,1426769,1320236,2.2981,450.1
2004.34,18.7,7.57,37749683,1426922,1321567,2.2981,450.1
2004.34,18.7,7.57,37752620,1426999,1321567,2.2981,450.1
1998.91,18.7,7.52,37752620,1426914,1323274,2.2981,450.1
2004.34,18.73,7.51,37755330,1427055,1325951,2.2981,450.1
1998.91,18.73,7.5,37755815,1427092,1323281,2.2981,450.1
1998.91,18.76,7.5,37755930,1427045,1324295,2.2981,450.1
2004.34,18.76,7.49,37758583,1427133,1324498,2.2981,450.1
1998.91,18.77,7.48,37759111,1427227,1325309,2.2981,450.1
2004.34,18.78,7.45,37762922,1427217,1326297,2.2981,450.1
1998.91,18.8,7.44,37762922,1427420,1326719,2.2981,450.1
1998.91,18.82,7.43,37765923,1427393,1327331,2.2981,450.1
1998.91,18.83,7.42,37766721,1427395,1327942,2.2981,450.1
1998.91,18.84,7.4,37766719,1427372,1327370,2.2981,450.1
1998.91,18.85,7.4,37769395,1427372,1325969,2.2981,450.1
1998.91,18.86,7.39,37771867,1427636,1330255,2.2981,450.1
1998.91,18.88,7.39,37773526,1427623,1330318,2.2981,450.1
1998.91,18.89,7.37,37773526,1427491,1337795,2.2981,450.1
1998.91,18.91,7.34,37777021,1427718,1330689,2.2981,450.1
1998.91,18.91,7.33,37777021,1427927,1330689,2.2981,450.1
1998.91,18.94,7.33,37777021,1427720,1334284,2.2981,450.1
1998.91,18.95,7.31,37779978,1427839,1333125,2.2981,450.1
1998.91,18.96,7.3,37781274,1427944,1332719,2.2981,450.1
1998.91,18.96,7.29,37781414,1427889,1332635,2.2981,450.1
1998.91,18.97,7.28,37782904,1427807,1344303,2.2981,450.1
1998.91,18.98,7.28,37786103,1428013,1333851,2.2981,450.1
1998.91,18.98,7.26,37786413,1428041,1334796,2.2981,450.1
1998.91,18.99,7.26,37788355,1428041,1334796,2.2981,450.1
1998.91,18.99,7.24,37788626,1428302,1334665,2.2981,450.1
1998.91,19.01,7.24,37790744,1428302,1334665,2.2981,450.1
1998.91,19.02,7.23,37791108,1428198,1335837,2.2981,450.1
1998.91,19.03,7.22,37789894,1428432,1330420,2.2981,450.1
1998.91,19.03,7.21,37791282,1428354,1336422,2.2981,450.1
1998.91,19.05,7.2,37792749,1428323,1336552,2.2981,450.1
1998.91,19.06,7.19,37793598,1428149,1336552,2.2981,450.1
1998.91,19.07,7.17,37796661,1428413,1336552,2.2981,450.1
1998.91,19.07,7.17,37796815,1428848,1332575,2.2981,450.1
1998.91,19.07,7.16,37797372,1428461,1338811,2.2981,450.1
1998.91,19.09,7.15,37799215,1428392,1339961,2.2981,450.1
1998.91,19.11,7.14,37799235,1428452,1341682,2.2981,450.1
1998.91,19.12,7.13,37801007,1428524,1346170,2.2981,450.1
1998.91,19.13,7.12,37801840,1428648,1348310,2.2981,450.1
1998.91,19.13,7.12,37801689,1428615,1340982,2.2981,450.1
1998.91,19.14,7.11,37804160,1428808,1332625,2.2981,450.1
1998.91,19.14,7.11,37803511,1428916,1331103,2.2981,450.1
1998.91,19.15,7.1,37803092,1428756,1343408,2.2981,450.1
1998.91,19.16,7.1,37803092,1428553,1353098,2.2981,450.1
1998.91,19.17,7.06,37806097,1428707,1344133,2.2981,450.1
1998.91,19.18,7.05,37807460,1428707,1344133,2.2981,450.1
1993.48,19.2,7.04,37807151,1428784,1344871,2.2981,450.1
1998.91,19.21,7.04,37806790,1428754,1343312,2.2981,450.1
1998.91,19.22,7.02,37810607,1428754,1346468,2.2981,450.1
1998.91,19.23,7.01,37808450,1428754,1346468,2.2981,450.1
1998.91,19.23,6.98,37812300,1428390,1346468,2.2981,450.1
1998.91,19.25,6.98,37809584,1428666,1346468,2.2981,450.1
1998.91,19.26,6.97,37809620,1428969,1346468,2.2981,450.1
1998.91,19.28,6.96,37810157,1429015,1346468,2.2981,450.1
1998.91,19.29,6.94,37810366,1429003,1346468,2.2981,450.1
1998.91,19.3,6.94,37810366,1429003,1349636,2.2981,450.1
1998.91,19.32,6.93,37807019,1428730,1349819,2.2981,450.1
1998.91,19.32,6.92,37810850,1428570,1350667,2.2981,450.1
1998.91,19.34,6.91,37810850,1428375,1351916,2.2981,450.1
1998.91,19.34,6.88,37810260,1428450,1351712,2.2981,450.1
1993.48,19.38,6.86,37811371,1428480,1352570,2.2981,450.1
1998.91,19.39,6.85,37813688,1428541,1352213,2.2981,450.1
1998.91,19.39,6.85,37809293,1428473,1352946,2.2981,450.1
1998.91,19.4,6.85,37809293,1428558,1352946,2.2981,450.1
1998.91,19.42,6.83,37809220,1428340,1353574,2.2981,450.1
1993.48,19.43,6.83,37809220,1428149,1353574,2.2981,450.1
1993.48,19.45,6.83,37809644,1428227,1355412,2.2981,450.1
1998.91,19.46,6.79,37809510,1428172,1355457,2.2981,450.1
1998.91,19.47,6.78,37809378,1428167,1355631,2.2981,450.1
1998.91,19.47,6.78,37806423,1428052,1357174,2.2981,450.1
1998.91,19.5,6.76,37807642,1428028,1357082,2.2981,450.1
1993.48,19.51,6.75,37806016,1427934,1357456,2.2981,450.1
1998.91,19.52,6.75,37806016,1427818,1357929,2.2981,450.1
1998.91,19.54,6.73,37805895,1427767,1358069,2.2981,450.1
1998.91,19.54,6.7,37806454,1427690,1359920,2.2981,450.1
1998.91,19.57,6.7,37805535,1427524,1359603,2.2981,450.1
1998.91,19.59,6.69,37805303,1427551,1361910,2.2981,450.1
1998.91,19.6,6.69,37805303,1427530,1361910,2.2981,450.1
1998.91,19.6,6.67,37804385,1427393,1362175,2.2981,450.1
1993.48,19.63,6.66,37804385,1427280,1362864,2.2981,450.1
1998.91,19.65,6.66,37802680,1427506,1364724,2.2981,450.1
1993.48,19.66,6.65,37804433,1427338,1364529,2.2981,450.1
1998.91,19.68,6.62,37803643,1427338,1364529,2.2981,450.1
1998.91,19.7,6.62,37803643,1427157,1365127,2.2981,450.1
1998.91,19.71,6.6,37803643,1427157,1366239,2.2981,450.1
1993.48,19.73,6.6,37802808,1427021,1366568,2.2981,450.1
1993.48,19.74,6.58,37805047,1427339,1358813,2.2981,450.1
1960.9,19.74,6.58,37803782,1427107,1367919,2.2981,450.1
1917.45,19.76,6.58,37815497,1428150,1365167,2.2981,450.1
1825.13,19.77,6.58,37815497,1428998,1369351,2.2981,450.1
1781.69,19.77,6.5,37814469,1429258,1368426,2.2981,450.1
1732.81,19.78,6.5,37809061,1429278,1366234,2.2981,450.1
1694.8,19.78,6.43,37804606,1429576,1367543,2.2981,450.1
1651.35,19.78,6.43,37801678,1429447,1365783,2.2981,450.1
1602.48,19.78,6.43,37799896,1429788,1356310,2.2981,450.1
1569.89,19.76,6.43,37795681,1429670,1364119,2.2981,450.1
1515.59,19.75,6.47,37795681,1429639,1364119,2.2981,450.1
1488.43,19.74,6.51,37794593,1429679,1371788,2.2981,450.1
1444.99,19.74,6.52,37796614,1430036,1362743,2.2981,450.1
1423.26,19.73,6.55,37798894,1430383,1359945,2.2981,450.1
1396.11,19.73,6.54,37802125,1430520,1359945,2.2981,450.1
1379.82,19.73,6.55,37802125,1430520,1349124,2.2981,450.1
1493.86,19.72,6.54,37798886,1429990,1361501,2.2981,450.1
1564.46,19.73,6.54,37782623,1428302,1361295,2.2981,450.1
1597.05,19.73,6.64,37790150,1427115,1358031,2.2981,450.1
1640.49,19.74,6.66,37790150,1427101,1373796,2.2981,450.1
1689.37,19.76,6.67,37843138,1427588,1369264,2.2981,450.1
1776.26,19.76,6.67,37861142,1427716,1382552,2.2981,450.1
1895.73,19.79,6.7,37863249,1427049,1372934,2.2981,450.1
1944.61,19.83,6.73,37874930,1426756,1372934,2.2981,450.1
1977.19,19.85,6.71,37891771,1426756,1377280,2.2981,450.1
2031.5,19.88,6.66,37919734,1426756,1377280,2.2981,450.1
2074.94,19.9,6.64,37932233,1429801,1374613,2.2981,450.1
2102.1,19.91,6.62,37935658,1430010,1385001,2.2981,450.1
2118.39,19.92,6.59,37949373,1430733,1387064,2.2981,450.1
2123.82,19.93,6.53,37949373,1432281,1387064,2.2981,450.1
2129.25,19.94,6.47,37971079,1432791,1380854,2.2981,450.1
2140.11,19.94,6.49,37957200,1432687,1380854,2.2981,450.1
2156.4,19.95,6.54,37936930,1431560,1380854,2.2981,450.1
2167.26,19.95,6.54,37930139,1430887,1380854,2.2981,450.1
2183.56,19.96,6.61,37911489,1430348,1390138,2.2981,450.1
2183.56,19.97,6.62,37906401,1430152,1389254,2.2981,450.1
2194.42,19.97,6.62,37906401,1429430,1389254,2.2981,450.1
2199.85,19.98,6.62,37891850,1429494,1390454,2.2981,450.1
2205.28,19.98,6.61,37892888,1429494,1390454,2.2981,450.1
2210.71,19.98,6.61,37892888,1429074,1400320,2.2981,450.1
2210.71,19.99,6.61,37879904,1428923,1398201,2.2981,450.1
2178.13,19.99,6.61,37877466,1428947,1391001,2.2981,450.1
2156.4,19.99,6.58,37883570,1429434,1392013,2.2981,450.1
2102.1,19.99,6.57,37883570,1431358,1392013,2.2981,450.1
2074.94,19.98,6.54,37909411,1431607,1392013,2.2981,450.1
1993.48,19.98,6.49,37909411,1431870,1392013,2.2981,450.1
1922.88,19.96,6.49,37909411,1432691,1386564,2.2981,450.1
1890.3,19.93,6.18,37884260,1432745,1386974,2.2981,450.1
1879.44,19.92,6.15,37881038,1433257,1375998,2.2981,450.1
1852.29,19.92,6.15,37879304,1433221,1384561,2.2981,450.1
1814.27,19.92,6.13,37878978,1433367,1383905,2.2981,450.1
1743.67,19.89,6.13,37878978,1433548,1374131,2.2981,450.1
1689.37,19.86,6.13,37885063,1433873,1382596,2.2981,450.1
1624.2,19.85,6.12,37885063,1433956,1379109,2.2981,450.1
1586.18,19.83,6.08,37874487,1434253,1379708,2.2981,450.1
1559.03,19.82,6.08,37872810,1433990,1386655,2.2981,450.1
1526.45,19.81,6.08,37873490,1434401,1386655,2.2981,450.1
1537.31,19.8,6.12,37870324,1434203,1387458,2.2981,450.1
1531.88,19.79,6.12,37854837,1434203,1390760,2.2981,450.1
1515.59,19.78,6.15,37864066,1433414,1376463,2.2981,450.1
1499.29,19.78,6.17,37875871,1433941,1377955,2.2981,450.1
1499.29,19.78,6.19,37880882,1434096,1377955,2.2981,450.1
1504.72,19.77,6.22,37879150,1433968,1371097,2.2981,450.1
1548.17,19.77,6.24,37883187,1433598,1378918,2.2981,450.1
1613.34,19.77,6.24,37883187,1431731,1379054,2.2981,450.1
1640.49,19.79,6.35,37893557,1431731,1379054,2.2981,450.1
1673.07,19.8,6.35,37903727,1432101,1379107,2.2981,450.1
1705.66,19.81,6.35,37906718,1431738,1383308,2.2981,450.1
1770.83,19.82,6.35,37906718,1431738,1385615,2.2981,450.1
1808.84,19.84,6.4,37936886,1432064,1388557,2.2981,450.1
1868.58,19.86,6.41,37948553,1432278,1390178,2.2981,450.1
1901.16,19.88,6.39,37950103,1432185,1390622,2.2981,450.1
1933.75,19.89,6.41,37956425,1432201,1390622,2.2981,450.1
1950.04,19.91,6.41,37982083,1433272,1394687,2.2981,450.1
1960.9,19.91,6.39,38000921,1434547,1395893,2.2981,450.1
1988.05,19.94,6.39,38000921,1434508,1397384,2.2981,450.1
1993.48,19.94,6.39,37990115,1433810,1396858,2.2981,450.1
2004.34,19.95,6.39,37985202,1433810,1397415,2.2981,450.1
2009.78,19.96,6.4,37966890,1432733,1399603,2.2981,450.1
2009.78,19.96,6.4,37963785,1432733,1397778,2.2981,450.1
2009.78,19.96,6.41,37957840,1432559,1393910,2.2981,450.1
2009.78,19.98,6.42,37955875,1432422,1393910,2.2981,450.1
2004.34,19.98,6.42,37955875,1432447,1393910,2.2981,450.1
2004.34,19.99,6.42,37960944,1432597,1398566,2.2981,450.1
2009.78,19.99,6.42,37960944,1432374,1399312,2.2981,450.1
2009.78,20.0,6.4,37952720,1432386,1399312,2.2981,450.1
2004.34,20.0,6.4,37952155,1432705,1399113,2.2981,450.1
2009.78,20.01,6.4,37952155,1433278,1399000,2.2981,450.1
2004.34,20.02,6.38,37963825,1433513,1400050,2.2981,450.1
2009.78,20.02,6.38,37972840,1433513,1400050,2.2981,450.1
2009.78,20.02,6.38,37972840,1434913,1400659,2.2981,450.1
2009.78,20.03,6.34,37972840,1435268,1398229,2.2981,450.1
2004.34,20.03,6.33,37981650,1435158,1401258,2.2981,450.1
2009.78,20.05,6.33,37981650,1435176,1401258,2.2981,450.1
2004.34,20.06,6.33,37986816,1435176,1401258,2.2981,450.1
2004.34,20.07,6.33,37993739,1435896,1402107,2.2981,450.1
2004.34,20.08,6.28,37998152,1436162,1402088,2.2981,450.1
2004.34,20.08,6.27,38005031,1436450,1405357,2.2981,450.1
2004.34,20.09,6.25,38004627,1436505,1403380,2.2981,450.1
1998.91,20.09,6.25,38004627,1436617,1401076,2.2981,450.1
1998.91,20.1,6.25,38001641,1436617,1406556,2.2981,450.1
2004.34,20.11,6.24,38001641,1436552,1404334,2.2981,450.1
2004.34,20.13,6.2,38005607,1436676,1405539,2.2981,450.1
2004.34,20.14,6.2,38013560,1437192,1404162,2.2981,450.1
2004.34,20.15,6.19,38016368,1437179,1406792,2.2981,450.1
2004.34,20.15,6.19,38016368,1437051,1405105,2.2981,450.1
2004.34,20.16,6.19,38008567,1436891,1407251,2.2981,450.1
2004.34,20.17,6.19,38001216,1436427,1405360,2.2981,450.1
2004.34,20.18,6.15,38003462,1436780,1407099,2.2981,450.1
2009.78,20.19,6.13,38003462,1436780,1410924,2.2981,450.1
2004.34,20.2,6.13,38011537,1437056,1407848,2.2981,450.1
2004.34,20.2,6.13,38023265,1437604,1410315,2.2981,450.1
2004.34,20.2,6.13,38024879,1437452,1410207,2.2981,450.1
2004.34,20.22,6.13,38024125,1437452,1412403,2.2981,450.1
2004.34,20.24,6.1,38018678,1437452,1412403,2.2981,450.1
2004.34,20.25,6.06,38008877,1436592,1411955,2.2981,450.1
2004.34,20.26,6.07,38008877,1436922,1411955,2.2981,450.1
2004.34,20.26,6.05,38008736,1436668,1410922,2.2981,450.1
2004.34,20.28,6.05,38008736,1437324,1410922,2.2981,450.1
2004.34,20.3,6.03,38021392,1437192,1412366,2.2981,450.1
2004.34,20.31,6.01,38021144,1437141,1413774,2.2981,450.1
2004.34,20.31,5.99,38022713,1437209,1413774,2.2981,450.1
2004.34,20.32,5.99,38022713,1436784,1413774,2.2981,450.1
2004.34,20.33,5.99,38014540,1436936,1412641,2.2981,450.1
2004.34,20.34,5.95,38013799,1437023,1414078,2.2981,450.1
2004.34,20.35,5.94,38017890,1436946,1417886,2.2981,450.1
2004.34,20.36,5.91,38015097,1436737,1414863,2.2981,450.1
2004.34,20.37,5.91,38015097,1436737,1416351,2.2981,450.1
1998.91,20.38,5.89,38024157,1437150,1415130,2.2981,450.1
2004.34,20.39,5.9,38022607,1437028,1413175,2.2981,450.1
2004.34,20.4,5.9,38022607,1436769,1413175,2.2981,450.1
2004.34,20.4,5.85,38018055,1436561,1420613,2.2981,450.1
2004.34,20.43,5.85,38007502,1436395,1420613,2.2981,450.1
2004.34,20.44,5.85,38012613,1436558,1418146,2.2981,450.1
2004.34,20.44,5.81,38015284,1436529,1417836,2.2981,450.1
2009.78,20.46,5.81,38019353,1436464,1419040,2.2981,450.1
2004.34,20.48,5.81,38016607,1436438,1419173,2.2981,450.1
2004.34,20.48,5.81,38014818,1436433,1420548,2.2981,450.1
2004.34,20.48,5.79,38020685,1436516,1420548,2.2981,450.1
2004.34,20.48,5.77,38015238,1436287,1420575,2.2981,450.1
2004.34,20.52,5.75,38013174,1436270,1421016,2.2981,450.1
2004.34,20.53,5.72,38010472,1436037,1423417,2.2981,450.1
2004.34,20.54,5.71,38006195,1436037,1423417,2.2981,450.1
2004.34,20.56,5.7,38011765,1435983,1432796,2.2981,450.1
2004.34,20.56,5.69,38011952,1436035,1423444,2.2981,450.1
2004.34,20.57,5.68,38014268,1436148,1423293,2.2981,450.1
1998.91,20.58,5.68,38015381,1435945,1432648,2.2981,450.1
1998.91,20.58,5.68,38017776,1436197,1422747,2.2981,450.1
1998.91,20.58,5.67,38014621,1435946,1433453,2.2981,450.1
1998.91,20.61,5.63,38016535,1435830,1421314,2.2981,450.1
2004.34,20.62,5.63,38010428,1435606,1425467,2.2981,450.1
2004.34,20.64,5.61,38009384,1435677,1423389,2.2981,450.1
1998.91,20.65,5.59,38009400,1435641,1427121,2.2981,450.1
1998.91,20.66,5.59,38009150,1435497,1431695,2.2981,450.1
1998.91,20.67,5.59,38009150,1435497,1427294,2.2981,450.1
2004.34,20.68,5.58,38008997,1435497,1427294,2.2981,450.1
1998.91,20.69,5.58,38010348,1435637,1428863,2.2981,450.1
1998.91,20.7,5.54,38010752,1435489,1427939,2.2981,450.1
1998.91,20.71,5.54,38008334,1435203,1429008,2.2981,450.1
2004.34,20.72,5.52,38013314,1435203,1429008,2.2981,450.1
2004.34,20.72,5.52,38007415,1435114,1430089,2.2981,450.1
1998.91,20.75,5.52,38007415,1435559,1421069,2.2981,450.1
1998.91,20.77,5.5,38018367,1435559,1421069,2.2981,450.1
1998.91,20.78,5.49,38015467,1435559,1433746,2.2981,450.1
1998.91,20.79,5.49,38014234,1434978,1442009,2.2981,450.1
1998.91,20.81,5.45,38017272,1435327,1434071,2.2981,450.1
1998.91,20.82,5.45,38012771,1434964,1434366,2.2981,450.1
1998.91,20.83,5.44,38013643,1434773,1434366,2.2981,450.1
1998.91,20.84,5.43,38015671,1435329,1435906,2.2981,450.1
1998.91,20.85,5.42,38012251,1434660,1449392,2.2981,450.1
1998.91,20.87,5.41,38008120,1434547,1443818,2.2981,450.1
1998.91,20.88,5.39,38012538,1434682,1436612,2.2981,450.1
1998.91,20.9,5.38,38012538,1434689,1436612,2.2981,450.1
1998.91,20.92,5.37,38014604,1434667,1437552,2.2981,450.1
1998.91,20.93,5.36,38016664,1435012,1439158,2.2981,450.1
1998.91,20.95,5.36,38009805,1434555,1432907,2.2981,450.1
1998.91,20.96,5.34,38013615,1434783,1440212,2.2981,450.1
2004.34,20.97,5.34,38012741,1434441,1440832,2.2981,450.1
1998.91,20.98,5.33,38014055,1434547,1440623,2.2981,450.1
1998.91,20.98,5.33,38022713,1435090,1440623,2.2981,450.1
1998.91,21.0,5.33,38016163,1435090,1440623,2.2981,450.1
1998.91,21.02,5.29,38016163,1434244,1440623,2.2981,450.1
1998.91,21.03,5.28,38013560,1434053,1441056,2.2981,450.1
1993.48,21.04,5.27,38015455,1434264,1443730,2.2981,450.1
1998.91,21.06,5.27,38016447,1434426,1443264,2.2981,450.1
1998.91,21.06,5.27,38014901,1434185,1444245,2.2981,450.1
1998.91,21.08,5.26,38018405,1434260,1444140,2.2981,450.1
1998.91,21.09,5.26,38016851,1433720,1444140,2.2981,450.1
1998.91,21.1,5.23,38012500,1433890,1444140,2.2981,450.1
1998.91,21.11,5.23,38013260,1433855,1444140,2.2981,450.1
1998.91,21.12,5.23,38013580,1433830,1446403,2.2981,450.1
1998.91,21.12,5.21,38013865,1434183,1436741,2.2981,450.1
1998.91,21.12,5.2,38016336,1433853,1447665,2.2981,450.1
1993.48,21.15,5.19,38015486,1433726,1436088,2.2981,450.1
1998.91,21.17,5.19,38014964,1433253,1449161,2.2981,450.1
1998.91,21.19,5.18,38009218,1433298,1449161,2.2981,450.1
1998.91,21.2,5.18,38013503,1433419,1450193,2.2981,450.1
1998.91,21.22,5.16,38014336,1433314,1446547,2.2981,450.1
1998.91,21.23,5.16,38016501,1433314,1451248,2.2981,450.1
1998.91,21.24,5.15,38013467,1432928,1451445,2.2981,450.1
1993.48,21.25,5.15,38013467,1432836,1451445,2.2981,450.1
1993.48,21.25,5.12,38016522,1433101,1453953,2.2981,450.1
1993.48,21.28,5.11,38016522,1433033,1450748,2.2981,450.1
1993.48,21.3,5.11,38015515,1432852,1453882,2.2981,450.1
1993.48,21.3,5.1,38011629,1432638,1454120,2.2981,450.1
1993.48,21.31,5.1,38013838,1432526,1452260,2.2981,450.1
1993.48,21.32,5.1,38010655,1432585,1455877,2.2981,450.1
1993.48,21.34,5.07,38014060,1432806,1451834,2.2981,450.1
1993.48,21.34,5.07,38013542,1432614,1451834,2.2981,450.1
1993.48,21.36,5.07,38013542,1432414,1459158,2.2981,450.1
1993.48,21.38,5.06,38010478,1432414,1459158,2.2981,450.1
1993.48,21.4,5.06,38007639,1431950,1459158,2.2981,450.1
1993.48,21.41,5.05,38009673,1431794,1470207,2.2981,450.1
1993.48,21.41,5.05,38009857,1431970,1460273,2.2981,450.1
1993.48,21.43,5.03,38006425,1431830,1459665,2.2981,450.1
2020.64,21.43,5.03,38006425,1431759,1461645,2.2981,450.1
2026.07,21.46,5.03,38006425,1432015,1461645,2.2981,450.1
1998.91,21.47,5.03,38006425,1432015,1465647,2.2981,450.1
1993.48,21.48,5.08,38006425,1433702,1465445,2.2981,450.1
1998.91,21.51,5.08,38026598,1432648,1466053,2.2981,450.1
1998.91,21.51,4.98,38020281,1432475,1458646,2.2981,450.1
1998.91,21.51,4.95,38020981,1432225,1467751,2.2981,450.1
1998.91,21.55,4.97,38021146,1432303,1467546,2.2981,450.1
1998.91,21.56,4.98,38019166,1432208,1453025,2.2981,450.1
1993.48,21.57,4.97,38019166,1431890,1457664,2.2981,450.1
1998.91,21.57,4.97,38014551,1431589,1469569,2.2981,450.1
1993.48,21.57,4.96,38013674,1431629,1465036,2.2981,450.1
1998.91,21.62,4.94,38015408,1431578,1471077,2.2981,450.1
1993.48,21.62,4.95,38014605,1431260,1471682,2.2981,450.1
1993.48,21.63,4.95,38014037,1431230,1472530,2.2981,450.1
1993.48,21.64,4.95,38012756,1431116,1473310,2.2981,450.1
1993.48,21.65,4.95,38013343,1431116,1485506,2.2981,450.1
1993.48,21.66,4.92,38010740,1430863,1485506,2.2981,450.1
1993.48,21.66,4.91,38011456,1430808,1481889,2.2981,450.1
1993.48,21.66,4.91,38015917,1430643,1483910,2.2981,450.1
1993.48,21.66,4.91,38011728,1430643,1483910,2.2981,450.1
1993.48,21.69,4.9,38011728,1430713,1475945,2.2981,450.1
1993.48,21.71,4.9,38009494,1430570,1477079,2.2981,450.1
1993.48,21.71,4.89,38008515,1430513,1476932,2.2981,450.1
1993.48,21.73,4.88,38007981,1430389,1482624,2.2981,450.1
1993.48,21.74,4.88,38007630,1430286,1483493,2.2981,450.1
1993.48,21.76,4.87,38007485,1430286,1483493,2.2981,450.1
1993.48,21.77,4.87,38008799,1430206,1478810,2.2981,450.1
1993.48,21.78,4.87,38007666,1430624,1469145,2.2981,450.1
1993.48,21.79,4.87,38009415,1430241,1480179,2.2981,450.1
1993.48,21.79,4.84,38008383,1430462,1473332,2.2981,450.1
1993.48,21.79,4.84,38012788,1430170,1480251,2.2981,450.1
1993.48,21.82,4.83,38012708,1430123,1480251,2.2981,450.1
1993.48,21.83,4.83,38009165,1430347,1480251,2.2981,450.1
1993.48,21.84,4.83,38009165,1430347,1483208,2.2981,450.1
1993.48,21.85,4.82,38014104,1430372,1471415,2.2981,450.1
1993.48,21.85,4.82,38014104,1429924,1484651,2.2981,450.1
1993.48,21.87,4.81,38014104,1430185,1485070,2.2981,450.1
1993.48,21.89,4.81,38017167,1429923,1485972,2.2981,450.1
1993.48,21.9,4.81,38018608,1429894,1487493,2.2981,450.1
1993.48,21.91,4.79,38020228,1430033,1487493,2.2981,450.1
1993.48,21.93,4.79,38024760,1429983,1488355,2.2981,450.1
1993.48,21.93,4.79,38024760,1429859,1488735,2.2981,450.1
1988.05,21.95,4.78,38022541,1429768,1489255,2.2981,450.1
1988.05,21.96,4.78,38021170,1429767,1489803,2.2981,450.1
1993.48,21.97,4.78,38021170,1429595,1490732,2.2981,450.1
1993.48,21.98,4.75,38022428,1429594,1490715,2.2981,450.1
2004.34,21.99,4.75,38020390,1429594,1491830,2.2981,450.1
2009.78,22.0,4.75,38016845,1429180,1492389,2.2981,450.1
2015.21,22.01,4.77,38020935,1429229,1492519,2.2981,450.1
2020.64,22.02,4.78,38028461,1429647,1493338,2.2981,450.1
2015.21,22.03,4.78,38028461,1429667,1494738,2.2981,450.1
2015.21,22.05,4.78,38030156,1429662,1494738,2.2981,450.1
2020.64,22.06,4.78,38030156,1429434,1495821,2.2981,450.1
